M_K_N,GMACs,Arith Int (OPs/Byte),Avg GOPs,Min GOPs,Max GOPs
6528_3456_3136,70.750568448,2626.6861313868612,6244.94,6039.83,6433.04
6528_3456_4032,90.965016576,2896.225352112676,6276.71,6024.77,6424.54
6528_3456_4928,111.179464704,3098.564383561644,6318.44,6013.93,6439.40
6528_3456_5824,131.393912832,3256.0487210718634,6364.95,6257.75,6444.51
6528_3456_6720,151.60836096,3382.1052631578946,6378.45,6229.80,6478.16
6528_3456_7616,171.822809088,3485.2881355932204,6400.35,6159.30,6463.51
6528_4992_448,14.599323648,773.5,5086.68,3799.43,6036.52
6528_4992_1344,43.797970944,1822.2331288343557,6053.98,5734.60,6281.53
6528_4992_2240,72.99661824,2500.2020202020203,6231.89,5987.26,6434.25
6528_4992_3136,102.195265536,2974.489270386266,6313.30,6130.86,6463.55
6528_4992_4032,131.393912832,3324.89552238806,6371.21,6237.55,6464.01
6528_4992_4928,160.592560128,3594.3498349834986,6401.96,6326.28,6504.36
6528_4992_5824,189.791207424,3808.0,6420.06,6339.79,6490.59
6528_4992_6720,218.98985472,3981.554959785523,6432.81,6250.33,6480.43
6528_4992_7616,248.188502016,4125.333333333333,6445.85,6327.22,6489.78
6528_6528_448,19.091423232,787.8620689655172,5627.87,4686.16,6159.52
6528_6528_1344,57.274269696,1904.0,6163.86,5716.85,6368.41
6528_6528_2240,95.45711616,2656.7441860465115,6323.36,6160.71,6452.20
6528_6528_3136,133.639962624,3198.72,6377.73,6232.48,6466.81
6528_6528_4032,171.822809088,3607.5789473684213,6410.07,6220.62,6474.11
6528_6528_4928,210.005655552,3927.0,6427.43,6291.64,6485.46
6528_6528_5824,248.188502016,4183.43661971831,6452.52,6349.97,6494.53
6528_6528_6720,286.37134848,4393.846153846154,6464.68,6407.09,6519.33
6528_6528_7616,324.554194944,4569.6,6474.78,6433.82,6519.90
7296_384_448,1.255145472,402.1417322834646,840.50,655.60,3294.34
7296_384_1344,3.765436416,573.8426966292135,2366.87,1906.07,5341.04
7296_384_2240,6.27572736,627.4201474201474,3877.56,3180.80,5212.40
7296_384_3136,8.786018304,653.5722120658136,5141.03,4365.72,5731.26
7296_384_4032,11.296309248,669.0655021834061,4188.21,3149.24,5801.91
7296_384_4928,13.806600192,679.3131801692866,4831.71,3852.83,5942.16
7296_384_5824,16.316891136,686.5935884177869,5086.08,4025.88,5958.33
7296_384_6720,18.82718208,692.0325203252032,5332.07,3420.95,6020.84
7296_384_7616,21.337473024,696.2502004811548,5308.96,4583.28,6007.17
7296_1920_448,6.27572736,692.0325203252032,3826.79,3215.85,4634.95
7296_1920_1344,18.82718208,1426.5921787709497,5662.18,4368.26,6201.31
7296_1920_2240,31.3786368,1811.063829787234,5933.33,5300.89,6277.61
7296_1920_3136,43.93009152,2047.5601374570447,6051.95,5644.73,6302.29
7296_1920_4032,56.48154624,2207.7233429394814,6166.33,5784.08,6356.24
7296_1920_4928,69.03300096,2323.3746898263025,6216.97,6003.91,6384.85
7296_1920_5824,81.58445568,2410.806100217865,6256.23,5898.67,6388.51
7296_1920_6720,94.1359104,2479.223300970874,6278.88,5873.58,6407.94
7296_1920_7616,106.68736512,2534.220665499124,6313.28,6180.48,6410.34
7296_3456_448,11.296309248,752.2880523731587,4728.39,3514.72,5914.30
7296_3456_1344,33.888927744,1708.728624535316,5950.35,5047.88,6269.92
7296_3456_2240,56.48154624,2291.3659022931206,6173.43,5889.94,6405.26
7296_3456_3136,79.074164736,2683.516263552961,6263.85,6088.25,6417.84
7296_3456_4032,101.666783232,2965.4709677419355,6326.64,6097.69,6453.80
7296_3456_4928,124.259401728,3177.9560025141423,6351.04,6225.42,6460.40
7296_3456_5824,146.852020224,3343.829882484611,6378.13,6240.66,6465.55
7296_3456_6720,169.44463872,3476.9137670196674,6395.63,6125.65,6471.18
7296_3456_7616,192.037257216,3586.055988985773,6423.97,6343.83,6502.57
7296_4992_448,16.316891136,778.3540445486518,5442.44,4783.61,6082.72
7296_4992_1344,48.950673408,1849.4038997214484,6101.62,5469.65,6370.05
7296_4992_2240,81.58445568,2551.6372021521906,6251.17,6022.10,6417.40
7296_4992_3136,114.218237952,3047.575081967213,6339.95,6149.36,6435.19
7296_4992_4032,146.852020224,3416.4802744425388,6378.83,6275.86,6489.98
7296_4992_4928,179.485802496,3701.6198682209833,6410.80,6305.16,6471.57
7296_4992_5824,212.119584768,3928.6153846153848,6429.89,6306.23,6501.55
7296_4992_6720,244.75336704,4113.605947955391,6441.39,6365.58,6498.34
7296_4992_7616,277.387149312,4267.263516068053,6456.39,6393.84,6493.90
7296_6528_448,21.337473024,792.8986301369863,5682.39,4886.07,6158.00
7296_6528_1344,64.012419072,1933.683741648107,6201.22,5718.97,6370.98
7296_6528_2240,106.68736512,2714.8968105065665,6336.77,6151.43,6438.39
7296_6528_3136,149.362311168,3283.3970826580226,6401.76,6170.21,6504.34
7296_6528_4032,192.037257216,3715.6519258202566,6432.69,6338.91,6501.14
7296_6528_4928,234.712203264,4055.39872611465,6452.23,6397.00,6496.41
7296_6528_5824,277.387149312,4329.463751438435,6464.05,6320.34,6509.60
7296_6528_6720,320.06209536,4555.215110178384,6469.80,6416.45,6514.46
7296_6528_7616,362.737041408,4744.393442622951,6480.97,6390.66,6518.77
