M_K_N,GMACs,Arith Int (OPs/Byte),Avg GOPs,Min GOPs,Max GOPs
4160_5984_4992,124.26805248,2580.879181642245,5129.47,4918.00,5299.62
4160_5984_5760,143.3862144,2673.009449269829,5125.58,5008.78,5296.09
4160_5984_6528,162.50437632,2748.0247277009125,5223.99,4997.98,5364.60
4160_7392_384,11.80827648,642.0310673125105,4205.56,3446.67,5217.97
4160_7392_1152,35.42482944,1450.3232297824172,5092.30,4667.30,5512.31
4160_7392_1920,59.0413824,1938.3963691376703,5258.63,4895.03,5556.31
4160_7392_2688,82.65793536,2265.0795521508544,5279.04,5034.13,5499.90
4160_7392_3456,106.27448832,2499.0652315249586,5190.68,5040.17,5333.73
4160_7392_4224,129.89104128,2674.9060542797497,5135.67,4743.06,5308.17
4160_7392_4992,153.50759424,2811.880029261156,5209.53,4989.28,5353.73
4160_7392_5760,177.1241472,2921.5910818343045,5214.01,5095.85,5349.24
4160_7392_6528,200.74070016,3011.442001935573,5258.86,5077.61,5349.23
4800_352_384,0.6488064,235.45150501672242,493.26,380.64,2072.86
4800_352_1152,1.9464192,295.936478281177,1255.99,1012.97,3772.13
4800_352_1920,3.244032,311.9645494830133,1945.17,1501.87,4000.04
4800_352_2688,4.5416448,319.37783538561246,2843.40,2301.31,4211.08
4800_352_3456,5.8392576,323.6506044610931,3321.65,2642.80,3831.53
4800_352_4224,7.1368704,326.4296754250386,2650.44,2118.08,3451.93
4800_352_4992,8.4344832,328.3817725152494,2691.92,2139.10,3139.58
4800_352_5760,9.732096,329.82821447162934,2748.69,2265.39,3116.27
4800_352_6528,11.0297088,330.9429440501429,2536.36,1957.01,2971.77
4800_1760_384,3.244032,506.47482014388487,1971.49,1632.63,4515.01
4800_1760_1152,9.732096,903.8516405135521,3926.23,3056.56,5245.00
4800_1760_1920,16.22016,1072.0812182741117,4816.70,3787.54,5282.58
4800_1760_2688,22.708224,1165.0118203309692,4697.31,4059.39,5238.34
4800_1760_3456,29.196288,1223.9536381197681,4844.89,4180.15,5192.76
4800_1760_4224,35.684352,1264.6706586826347,4647.22,4037.38,5055.16
4800_1760_4992,42.172416,1294.4837340876945,4621.11,4200.23,5002.96
4800_1760_5760,48.66048,1317.2557172557172,4768.61,4532.88,5017.06
4800_1760_6528,55.148544,1335.217552993678,4729.62,4328.94,5119.86
4800_3168_384,5.8392576,580.7516040329973,3620.48,2579.75,4841.84
4800_3168_1152,17.5177728,1171.1645101663587,4928.22,4115.05,5379.33
4800_3168_1920,29.196288,1470.0696055684455,4924.82,4588.09,5287.27
4800_3168_2688,40.8748032,1650.6140677335318,4973.83,4452.35,5402.08
4800_3168_3456,52.5533184,1771.4818266542404,4960.55,4618.45,5298.25
4800_3168_4224,64.2318336,1858.0645161290322,4874.90,4538.87,5151.94
4800_3168_4992,75.9103488,1923.137987392015,4931.96,4628.26,5223.49
4800_3168_5760,87.588864,1973.8317757009345,4966.86,4769.21,5274.21
4800_3168_6528,99.2673792,2014.4380026182907,5013.80,4830.53,5147.12
4800_4576_384,8.4344832,615.46738399462,4586.97,2925.59,5217.74
4800_4576_1152,25.3034496,1321.4824322156264,4944.74,4593.53,5422.36
4800_4576_1920,42.172416,1714.9281698938164,5125.76,4680.36,5459.92
4800_4576_2688,59.0413824,1965.7563669837373,5111.53,4845.61,5410.44
4800_4576_3456,75.9103488,2139.6138193783013,5067.91,4786.28,5253.67
4800_4576_4224,92.7793152,2267.217175887696,4955.87,4639.89,5139.27
4800_4576_4992,109.6482816,2364.8578811369507,4961.96,4719.71,5110.62
4800_4576_5760,126.517248,2441.980432849096,5032.13,4859.88,5187.47
4800_4576_6528,143.3862144,2504.4374094543114,5072.10,4937.37,5221.92
4800_5984_384,11.0297088,635.5815188528943,3798.04,3016.47,5238.52
4800_5984_1152,33.0891264,1417.822824799263,5051.31,4564.96,5514.40
4800_5984_1920,55.148544,1880.7752750130958,5250.38,4920.68,5518.99
4800_5984_2688,77.2079616,2186.791960323675,5268.59,5113.28,5446.77
4800_5984_3456,99.2673792,2404.106837288892,5191.63,4999.11,5391.45
4800_5984_4224,121.3267968,2566.4045746962115,5131.13,4525.35,5260.55
4800_5984_4992,143.3862144,2692.2304897041013,5167.35,4723.25,5370.37
4800_5984_5760,165.445632,2792.6367643246044,5172.76,4933.82,5308.27
4800_5984_6528,187.5050496,2874.6196957566053,5255.79,5135.93,5384.83
4800_7392_384,13.6249344,648.70557261957,4544.10,3273.26,5301.53
4800_7392_1152,40.8748032,1484.8342818881822,5138.00,4835.54,5497.99
4800_7392_1920,68.124672,2000.5412719891744,5344.56,5128.71,5616.91
4800_7392_2688,95.3745408,2350.3974562798094,5310.43,4975.07,5473.27
4800_7392_3456,122.6244096,2603.3261592643316,5233.80,5063.46,5391.51
4800_7392_4224,149.8742784,2794.7069943289225,5197.10,5025.12,5335.31
4800_7392_4992,177.1241472,2944.568714570247,5243.35,4922.65,5361.47
4800_7392_5760,204.374016,3065.100207325501,5217.09,5012.30,5322.86
4800_7392_6528,231.6238848,3164.1445297746445,5307.85,5217.75,5386.92
5440_352_384,0.73531392,236.13285103584346,535.58,416.73,2062.59
5440_352_1152,2.20594176,297.01364952433477,1373.79,1140.32,3729.40
5440_352_1920,3.6765696,313.1617967727867,2220.69,1841.51,3401.08
5440_352_2688,5.14719744,320.632774127703,3109.89,2576.17,4183.01
5440_352_3456,6.61782528,324.9394137462919,3310.49,2214.80,3858.79
5440_352_4224,8.08845312,327.740757644911,2756.73,2067.07,3443.36
5440_352_4992,9.55908096,329.70861441740544,2696.02,2109.47,3183.71
5440_352_5760,11.0297088,331.16679477325135,2727.59,2239.76,3125.89
5440_352_6528,12.50033664,332.29060620083294,2582.45,2187.67,2943.68
5440_1760_384,3.6765696,509.63804116394607,2199.31,1853.11,2584.58
5440_1760_1152,11.0297088,913.9753924480272,4090.77,3103.03,5185.57
5440_1760_1920,18.382848,1086.3540090771558,4719.50,4053.55,5286.23
5440_1760_2688,25.7359872,1181.8857277216082,4854.24,4016.54,5325.05
5440_1760_3456,33.0891264,1242.5918092674485,4778.85,4038.21,5122.95
5440_1760_4224,40.4422656,1284.5796064400715,4641.76,4207.26,4933.49
5440_1760_4992,47.7954048,1315.350147949838,4666.67,4239.06,4905.87
5440_1760_5760,55.148544,1338.868862647607,4752.03,4402.20,5086.33
5440_1760_6528,62.5016832,1357.429111531191,4771.54,4407.42,5099.89
5440_3168_384,6.61782528,584.9144718979093,3918.76,3550.34,4508.06
5440_3168_1152,19.85347584,1188.2184225041367,4784.64,4317.85,5415.57
5440_3168_1920,33.0891264,1497.0396108408618,4977.22,4410.12,5424.00
5440_3168_2688,46.32477696,1684.6922131605406,5083.62,4787.10,5420.96
5440_3168_3456,59.56042752,1810.7929391986552,5013.29,4637.04,5297.79
5440_3168_4224,72.79607808,1901.3592233009708,4873.06,4515.33,5168.34
5440_3168_4992,86.03172864,1969.5562275828117,4932.51,4719.24,5120.17
5440_3168_5760,99.2673792,2022.7605633802816,4984.52,4675.70,5230.38
5440_3168_6528,112.50302976,2065.4266538830298,5018.04,4847.81,5179.10
5440_4576_384,9.55908096,620.1448216302398,4305.08,3014.06,5133.77
5440_4576_1152,28.67724288,1343.2356467936113,4971.39,4513.26,5456.10
5440_4576_1920,47.7954048,1751.7432914242822,5156.64,4828.79,5416.22
5440_4576_2688,66.91356672,2014.2806941832866,5144.14,4817.56,5441.45
5440_4576_3456,86.03172864,2197.2267698825744,5055.45,4748.15,5233.55
5440_4576_4224,105.14989056,2332.0109917561826,4968.02,4664.41,5119.40
5440_4576_5760,143.3862144,2517.314157303371,4990.44,4523.22,5092.47
5440_4576_6528,162.50437632,2583.7365070578467,5106.01,4963.63,5241.48
5440_5984_384,12.50033664,640.5709188224799,4453.28,3390.38,5311.38
5440_5984_1152,37.50100992,1442.8935030140656,5106.08,4575.53,5517.29
5440_5984_1920,62.5016832,1925.14745308311,5323.44,5018.00,5611.07
5440_5984_2688,87.50235648,2247.009387572642,5297.58,4999.13,5509.88
5440_5984_3456,112.50302976,2477.0870065159065,5238.56,5045.54,5364.57
5440_5984_4224,137.50370304,2649.741697416974,5172.07,4995.59,5296.24
5440_5984_4992,162.50437632,2784.0858932299434,5199.73,4906.53,5342.73
5440_5984_5760,187.5050496,2891.5973154362414,5214.21,5037.55,5346.67
5440_5984_6528,212.50572288,2979.585062240664,5282.15,4951.32,5398.75
5440_7392_384,15.44159232,653.9039937556914,4831.37,3761.20,5410.51
5440_7392_1152,46.32477696,1512.3538260956775,5209.53,4788.09,5450.29
5440_7392_1920,77.2079616,2050.8200734394127,5383.92,5094.22,5598.84
5440_7392_2688,108.09114624,2420.1059220028887,5344.49,5043.09,5505.44
5440_7392_3456,138.97433088,2689.118468763003,5252.28,4999.17,5377.54
5440_7392_4224,169.85751552,2893.816925734024,5170.32,4890.87,5325.27
5440_7392_4992,200.74070016,3054.8024870272543,5251.54,4837.94,5356.58
5440_7392_5760,231.6238848,3184.726504751848,5241.39,5054.53,5323.16
5440_7392_6528,262.50706944,3291.787819253438,5302.51,5115.95,5364.13
6080_352_384,0.82182144,236.673547626069,573.21,463.91,2486.60
6080_352_1152,2.46546432,297.86960287022146,1573.38,1271.19,3867.40
6080_352_1920,4.1091072,314.11350293542074,2477.96,2117.55,3546.92
6080_352_2688,5.75275008,321.6305032346711,3437.05,3068.13,3997.74
6080_352_3456,7.39639296,325.9641680581254,2871.13,2277.57,3793.99
6080_352_4224,9.04003584,328.78328553871364,2986.60,2449.87,3507.29
6080_352_4992,10.68367872,330.763719367213,2814.76,2266.13,3230.63
6080_352_5760,12.3273216,332.23126811094244,2671.59,2199.93,3096.54
6080_352_6528,13.97096448,333.3623280474992,2678.96,2387.99,3025.66
6080_1760_384,4.1091072,512.163369495852,2415.25,1904.13,4669.44
6080_1760_1152,12.3273216,922.1294523171199,4401.61,3340.74,5222.33
6080_1760_1920,20.545536,1097.893296853625,4778.74,4140.99,5293.88
6080_1760_2688,28.7637504,1195.5565013832731,4993.95,4072.46,5297.68
6080_1760_3456,36.9819648,1257.7119972139997,4805.72,4056.15,5212.03
6080_1760_4224,45.2001792,1300.7455429497568,4721.09,4404.40,5101.02
6080_1760_4992,53.4183936,1332.3049418975866,4765.28,4448.75,5176.45
6080_1760_5760,61.636608,1356.4394366197182,4832.27,4417.60,5166.74
6080_1760_6528,69.8548224,1375.4934973283598,4842.20,4530.14,5067.64
6080_3168_384,7.39639296,588.2433422917176,4407.78,2849.15,4924.36
6080_3168_1152,22.18917888,1202.0369445831252,4908.14,3992.30,5433.20
6080_3168_1920,36.9819648,1519.0410094637225,5087.55,4481.58,5459.40
6080_3168_2688,51.77475072,1712.6064424347119,5100.46,4793.51,5468.97
6080_3168_3456,66.56753664,1843.0824189844348,5036.10,4577.29,5280.83
6080_3168_4224,81.36032256,1936.9911504424779,4913.05,4638.82,5116.20
6080_3168_4992,96.15310848,2007.8157675283853,4986.59,4670.01,5183.18
6080_3168_5760,110.9458944,2063.1362467866325,4989.08,4650.16,5176.53
6080_3168_6528,125.73868032,2107.541321250193,5040.88,4907.93,5196.14
6080_4576_384,10.68367872,623.888058362734,4080.23,2933.87,5135.15
6080_4576_1152,32.05103616,1360.9217792077916,4990.38,4538.20,5450.39
6080_4576_1920,53.4183936,1781.9436379163108,5214.36,4916.10,5523.85
6080_4576_2688,74.78575104,2054.315209136171,5187.06,4873.31,5423.38
6080_4576_3456,96.15310848,2244.9499127357926,5050.88,4835.22,5204.92
6080_4576_4224,117.52046592,2385.840384175623,4980.28,4861.64,5123.95
6080_4576_4992,138.88782336,2494.2098972029644,5034.59,4780.33,5220.76
6080_4576_5760,160.2551808,2580.1533261891022,5107.44,4878.99,5256.85
6080_4576_6528,181.62253824,2649.979232343757,5145.96,5021.43,5328.13
6080_5984_384,13.97096448,644.5655973921671,4627.81,3408.38,5326.33
6080_5984_1152,41.91289344,1463.321297057667,5155.45,4689.82,5556.53
6080_5984_1920,69.8548224,1961.685118619698,5322.30,5020.65,5539.42
6080_5984_2688,97.79675136,2296.9441304504676,5358.88,5146.93,5540.42
6080_5984_3456,125.73868032,2537.909596345824,5240.18,4964.71,5395.47
6080_5984_4224,153.68060928,2719.4578433326687,5164.28,4790.24,5361.45
6080_5984_4992,181.62253824,2861.153393234502,5215.32,5004.06,5358.78
6080_5984_5760,209.5644672,2974.8208445381206,5236.14,5040.82,5332.29
6080_5984_6528,237.50639616,3068.027883966719,5297.02,5211.79,5395.60
6080_7392_384,17.25825024,658.0672367342157,4918.77,4294.70,5400.80
6080_7392_1152,51.77475072,1534.8110372461524,5274.62,4988.90,5516.76
6080_7392_1920,86.2912512,2092.335195530726,5408.08,5209.09,5537.17
6080_7392_2688,120.80775168,2478.129686810763,5391.36,5261.66,5501.76
6080_7392_3456,155.32425216,2760.9501447059465,5269.42,5142.42,5384.88
6080_7392_4224,189.84075264,2977.1701112877586,5242.59,5001.01,5340.11
6080_7392_4992,224.35725312,3147.8367311753805,5267.94,4950.95,5372.60
6080_7392_5760,258.8737536,3285.9738740495222,5284.98,5210.77,5403.67
6080_7392_6528,293.39025408,3400.072626294991,5337.69,5282.88,5413.95
6720_352_384,0.90832896,237.11307137129108,642.62,485.48,2374.72
6720_352_1152,2.72498688,298.5661393470212,1647.70,1343.02,3753.43
6720_352_1920,4.5416448,314.88817891373805,2747.02,2064.38,3239.40
6720_352_2688,6.35830272,322.44274809160305,3607.14,3067.20,4122.08
6720_352_3456,8.17496064,326.7984772196979,2997.39,2415.05,3810.28
6720_352_4224,9.99161856,329.6321070234114,3171.13,2718.44,3512.61
6720_352_4992,11.80827648,331.6228108014839,2761.09,2196.68,3169.16
6720_352_5760,13.6249344,333.0980097634247,2667.43,2188.39,3124.27
6720_352_6528,15.44159232,334.23498902852583,2661.32,2269.65,3007.13
6720_1760_384,4.5416448,514.2260869565217,2779.47,2275.94,4923.19
6720_1760_1152,13.6249344,928.8376963350786,4669.82,3622.21,5350.46
6720_1760_1920,22.708224,1107.4157303370787,4761.06,4197.45,5377.27
6720_1760_2688,31.7915136,1206.857142857143,4929.85,4374.48,5330.12
6720_1760_3456,40.8748032,1270.2243436754177,4833.87,4512.31,5130.84
6720_1760_4224,49.9580928,1314.1333333333334,4718.35,4298.39,5075.49
6720_1760_4992,59.0413824,1346.353765323993,4747.71,4278.67,5046.49
6720_1760_5760,68.124672,1371.0046367851623,4789.99,4494.90,5081.47
6720_1760_6528,77.2079616,1390.4730290456432,4927.21,4701.78,5160.62
6720_3168_384,8.17496064,590.9660226515656,4500.01,3394.92,5223.62
6720_3168_1152,24.52488192,1213.4610123119014,4940.65,4534.09,5440.91
6720_3168_1920,40.8748032,1537.3310225303294,5163.23,4909.59,5416.39
6720_3168_2688,57.22472448,1735.890410958904,5147.72,4696.13,5412.35
6720_3168_3456,73.57464576,1870.0773014757553,5085.38,4762.58,5295.04
6720_3168_4224,89.92456704,1966.8292682926829,4950.79,4699.11,5264.44
6720_3168_4992,106.27448832,2039.8938616663718,5042.45,4780.46,5261.50
6720_3168_5760,122.6244096,2097.021276595745,5033.67,4509.66,5196.50
6720_3168_6528,138.97433088,2142.9131732272276,5046.21,4807.39,5152.16
6720_4576_384,11.80827648,626.9515576578046,4403.07,3587.51,5341.90
6720_4576_1152,35.42482944,1375.5839198377669,5097.70,4286.64,5484.57
6720_4576_1920,59.0413824,1807.1650211565586,5270.38,5108.93,5553.70
6720_4576_2688,82.65793536,2087.908745247148,5228.04,4970.56,5433.38
6720_4576_3456,106.27448832,2285.128476121276,5114.33,4827.04,5237.00
6720_4576_4224,129.89104128,2431.271347248577,5011.77,4837.38,5189.10
6720_4576_4992,153.50759424,2543.9046988749174,5027.67,4912.16,5151.09
6720_4576_5760,177.1241472,2633.3683489381137,5063.41,4877.17,5175.44
6720_4576_6528,200.74070016,2706.144862715865,5126.77,5035.51,5273.14
6720_5984_384,15.44159232,647.8360613481119,4809.67,3794.47,5323.77
6720_5984_1152,46.32477696,1480.2866398350839,5223.29,4977.95,5516.50
6720_5984_1920,77.2079616,1992.294887039239,5363.55,5198.31,5509.54
6720_5984_2688,108.09114624,2339.0228013029314,5389.13,5217.01,5499.28
6720_5984_3456,138.97433088,2589.3789708660065,5297.80,5059.96,5410.61
6720_5984_4224,169.85751552,2778.6401326699834,5206.60,4965.58,5340.00
6720_5984_4992,200.74070016,2926.738030187665,5242.86,5043.36,5392.85
6720_5984_5760,231.6238848,3045.784689961624,5247.76,5085.10,5359.25
6720_5984_6528,262.50706944,3143.5647279549717,5314.03,5164.72,5413.52
6720_7392_384,19.07490816,661.4765100671141,4965.03,4376.99,5395.25
6720_7392_1152,57.22472448,1553.4851138353765,5309.08,4993.87,5586.99
6720_7392_1920,95.3745408,2127.1942446043167,5423.10,5288.01,5606.31
6720_7392_2688,133.52435712,2527.1794871794873,5386.96,5174.86,5511.50
6720_7392_3456,171.67417344,2821.9724284199365,5287.25,5165.46,5387.80
6720_7392_4224,209.82398976,3048.2474226804125,5217.52,5065.70,5318.80
6720_7392_4992,247.97380608,3227.4055415617127,5271.17,5035.31,5379.92
6720_7392_5760,286.1236224,3372.7756653992396,5287.52,5128.81,5381.10
6720_7392_6528,324.27343872,3493.092425295344,5359.88,5269.05,5442.15
7360_352_384,0.99483648,237.47738939134686,689.79,542.59,2480.89
7360_352_1152,2.98450944,299.14400082110234,1856.76,1567.08,4099.60
7360_352_1920,4.9741824,315.53101656381943,2956.63,2401.83,4299.21
7360_352_2688,6.96385536,323.1168337530289,3866.56,3161.80,4377.03
7360_352_3456,8.95352832,327.4909172628188,3173.99,2368.03,3887.77
7360_352_4224,10.94320128,330.33662019721186,3086.05,2528.47,3573.29
7360_352_4992,12.93287424,332.3358682209299,2817.32,2284.76,3225.56
7360_352_5760,14.9225472,333.81743213835756,2776.96,2480.89,3134.99
7360_352_6528,16.91222016,334.9593364025392,2704.36,2447.32,2968.10
7360_1760_384,4.9741824,515.9426447158789,3071.92,2613.86,4974.18
7360_1760_1152,14.9225472,934.453350432831,4701.52,3552.99,5191.35
7360_1760_1920,24.870912,1115.4075774971298,4939.85,4069.53,5328.53
7360_1760_2688,34.8192768,1216.3548560186014,4938.53,4573.66,5342.84
7360_1760_3456,44.7676416,1280.7499633806942,4849.96,4111.08,5243.34
7360_1760_4224,54.7160064,1325.4024556616644,4774.28,4493.21,5069.35
7360_1760_4992,64.6643712,1358.1847510485,4796.34,4434.23,5111.81
7360_1760_5760,74.612736,1383.2747982914095,4908.41,4642.98,5160.30
7360_1760_6528,84.5611008,1403.0957437770792,4866.50,4474.72,5106.96
7360_3168_384,8.95352832,593.2342764095257,4482.66,3066.28,5169.47
7360_3168_1152,26.86058496,1223.0633655056652,4997.29,4271.04,5481.75
7360_3168_1920,44.7676416,1552.775705913692,5162.00,4796.45,5505.12
7360_3168_2688,62.67469824,1755.607951122967,5171.02,4909.12,5451.40
7360_3168_3456,80.58175488,1892.9811647542758,5078.04,4821.07,5368.36
7360_3168_4224,98.48881152,1992.1804511278197,4996.36,4662.08,5203.48
7360_3168_4992,116.39586816,2067.176605379453,5049.14,4751.63,5182.25
7360_3168_5760,134.3029248,2125.8643326039387,5063.03,4883.74,5205.44
7360_3168_6528,152.20998144,2173.041533266085,5095.31,4943.89,5255.51
7360_4576_384,12.93287424,629.5050590639486,4594.92,3722.23,5294.93
7360_4576_1152,38.79862272,1387.936554452544,5136.05,4693.19,5526.48
7360_4576_1920,64.6643712,1828.5449543940929,5280.08,4539.76,5566.12
7360_4576_2688,90.53011968,2116.4999640899186,5237.90,5094.26,5433.65
7360_4576_3456,116.39586816,2319.4204909502723,5117.76,4962.52,5283.88
7360_4576_4224,142.26161664,2470.1271269313515,5025.82,4862.23,5209.62
7360_4576_4992,168.12736512,2586.47552733975,5048.63,4824.59,5190.88
7360_4576_5760,193.9931136,2679.01293926324,5078.12,4925.31,5243.41
7360_4576_6528,219.85886208,2754.3703095534374,5202.80,5094.10,5361.95
7360_5984_384,16.91222016,650.5628865167212,4884.35,4226.47,5430.16
7360_5984_1152,50.73666048,1494.6010678410908,5253.60,4988.61,5574.84
7360_5984_1920,84.5611008,2018.3111328363682,5389.46,5165.46,5583.62
7360_5984_2688,118.38554112,2374.9641529201504,5379.29,5200.67,5514.51
7360_5984_3456,152.20998144,2633.4985737824,5287.34,5167.28,5416.34
7360_5984_4224,186.03442176,2829.5083090628746,5242.73,4994.82,5353.28
7360_5984_4992,219.85886208,2983.2282447096745,5263.14,5125.69,5370.47
7360_5984_5760,253.6833024,3107.0119771743903,5266.55,5132.59,5374.82
7360_5984_6528,287.50774272,3208.828443753643,5334.76,5166.54,5429.85
7360_7392_384,20.89156608,664.3196248901045,4931.99,4316.44,5435.56
7360_7392_1152,62.67469824,1569.257749403892,5354.90,4943.38,5599.71
7360_7392_1920,104.4578304,2156.8791627021883,5455.21,5338.33,5566.63
7360_7392_2688,146.24096256,2569.187759727994,5454.52,5276.79,5589.72
7360_7392_3456,188.02409472,2874.454515568497,5328.78,5215.86,5421.45
7360_7392_4224,229.80722688,3109.57475994513,5277.86,4994.13,5377.12
7360_7392_4992,271.59035904,3296.2350397076916,5321.44,5154.84,5441.71
7360_7392_5760,313.3734912,3448.017576474565,5287.54,5068.02,5368.10
7360_7392_6528,355.15662336,3573.8625614393027,5363.37,5257.69,5454.38
